CustomerID,Recency,Frequency,Monetary
17028.0,490,3,1593.83
17029.0,19,7,2137.3
17031.0,63,5,2619.45
17032.0,456,8,3004.6
17033.0,123,3,910.75
17034.0,196,3,680.2
17035.0,154,4,613.59
17036.0,292,1,176.9
17038.0,324,1,630.77
17039.0,513,1,1954.99
17040.0,46,2,463.25
17041.0,17,5,1355.6
17042.0,30,4,922.82
17043.0,87,6,1206.34
17044.0,283,11,11013.82
17045.0,22,5,827.68
17046.0,66,5,1906.07
17047.0,114,5,1937.76
17048.0,26,7,2071.68
17049.0,26,15,6894.15
17050.0,5,11,4691.79
17051.0,103,4,714.39
17053.0,39,1,498.48
17054.0,46,4,1207.32
17055.0,354,1,239.55
17056.0,647,1,128.6
17057.0,505,1,294.74
17058.0,108,2,819.66
17059.0,19,8,4757.59
17060.0,175,1,234.24
17061.0,19,10,4658.83
17062.0,222,6,1208.22
17063.0,72,10,2849.26
17064.0,91,2,461.3
17065.0,546,2,194.7
17066.0,635,1,228.34
17067.0,633,3,454.54
17068.0,3,42,8148.23
17069.0,64,10,4580.37
17070.0,23,2,445.32
17071.0,43,10,2774.59
17072.0,534,1,282.05
17073.0,18,1,453.79
17074.0,471,1,203.05
17075.0,162,9,2103.68
17076.0,182,5,735.87
17077.0,487,1,306.0
17080.0,178,6,746.23
17081.0,304,4,674.23
17082.0,227,5,3365.12
17083.0,18,9,4049.79
17084.0,305,1,2253.22
17085.0,32,28,7891.41
17087.0,646,1,221.53
17088.0,91,2,1399.11
17089.0,295,1,128.45
17090.0,7,10,1917.3
17091.0,7,17,6675.34
17092.0,35,9,4450.25
17093.0,501,1,235.88
17094.0,231,2,402.2
17095.0,208,6,1792.05
17096.0,52,9,3180.99
17097.0,9,7,1025.56
17098.0,290,3,591.07
17099.0,442,1,582.17
17101.0,87,4,1115.9
17102.0,170,1,25.5
17103.0,631,1,424.3
17104.0,332,1,474.03
17105.0,68,2,665.78
17106.0,298,1,491.23
17107.0,64,7,11594.05
17108.0,572,1,174.95
17109.0,141,4,875.01
17110.0,74,3,510.7
17111.0,334,1,227.97
17112.0,411,1,205.17
17113.0,483,6,2322.59
17114.0,47,6,603.59
17115.0,91,6,2536.81
17116.0,557,1,389.78
17117.0,197,1,116.2
17118.0,226,1,157.02
17120.0,142,1,307.46
17121.0,311,1,314.74
17122.0,28,4,570.5
17123.0,70,3,977.17
17124.0,94,1,298.89
17126.0,61,9,2070.44
17127.0,337,5,1155.03
17128.0,243,1,157.09
17129.0,429,1,31.85
17132.0,361,2,1272.8
17133.0,99,8,12208.88
17134.0,15,3,637.1
17135.0,198,5,1314.98
17136.0,571,1,231.68
17137.0,325,6,1133.63
17138.0,184,7,4417.27
17139.0,31,20,15767.81
17140.0,156,1,465.32
17141.0,327,4,754.33
17142.0,148,4,1283.75
17143.0,326,2,924.11
17145.0,421,4,3120.91
17146.0,14,13,5860.24
17147.0,115,7,2458.47
17149.0,360,1,143.1
17150.0,285,6,1375.65
17151.0,644,1,231.9
17152.0,103,4,2016.5
17155.0,86,6,784.06
17156.0,400,1,591.87
17157.0,85,18,4994.36
17158.0,141,4,1411.58
17159.0,80,3,1089.16
17160.0,18,16,9692.31
17161.0,353,1,856.01
17162.0,40,9,1463.66
17163.0,354,2,406.68
17164.0,60,3,1270.42
17165.0,193,6,1794.32
17166.0,112,1,127.59
17167.0,288,3,867.11
17168.0,407,1,400.2
17169.0,92,2,629.63
17170.0,283,2,178.68
17171.0,198,2,384.59
17172.0,339,2,638.81
17173.0,25,2,961.26
17174.0,126,1,59.9
17175.0,50,3,1132.63
17176.0,110,3,902.32
17177.0,414,1,119.5
17178.0,640,1,436.71
17179.0,87,6,1507.26
17180.0,150,10,2025.81
17181.0,282,2,380.97
17182.0,331,2,321.3
17183.0,14,1,329.67
17184.0,478,2,198.41
17185.0,500,3,229.46
17187.0,135,2,467.71
17188.0,73,11,3933.79
17189.0,15,5,957.63
17190.0,116,6,1493.3
17191.0,3,14,4303.88
17192.0,445,1,77.83
17193.0,85,4,1059.3
17194.0,182,3,812.5
17195.0,564,1,562.98
17196.0,336,1,352.9
17198.0,274,2,1043.32
17199.0,491,1,145.12
17200.0,296,4,356.71
17201.0,432,3,899.41
17202.0,329,1,160.65
17203.0,297,4,2012.03
17204.0,84,9,5504.69
17205.0,325,2,615.27
17207.0,561,1,303.22
17208.0,304,1,115.35
17209.0,558,3,611.6
17210.0,301,1,253.37
17211.0,89,11,3194.32
17212.0,162,3,794.41
17213.0,50,11,4181.08
17214.0,158,4,613.67
17215.0,373,1,186.15
17216.0,463,1,65.05
17217.0,143,2,218.0
17218.0,123,13,3180.54
17219.0,325,1,144.9
17220.0,8,17,3578.48
17221.0,500,3,643.39
17222.0,386,5,1250.86
17223.0,219,3,873.53
17224.0,410,1,100.86
17225.0,490,1,131.15
17226.0,217,3,900.12
17227.0,81,9,1556.46
17228.0,116,9,1958.73
17229.0,5,2,318.76
17230.0,173,18,9924.95
17231.0,35,22,5961.44
17233.0,357,2,369.98
17234.0,91,1,149.89
17235.0,281,7,1696.72
17236.0,88,11,1710.86
17237.0,284,2,687.39
17238.0,45,26,5998.37
17239.0,221,4,1189.45
17240.0,505,1,130.6
17241.0,294,12,2744.14
17242.0,17,5,2889.28
17243.0,1,59,16667.17
17244.0,292,4,871.14
17245.0,113,2,371.63
17246.0,455,2,38.92
17248.0,29,2,546.16
17249.0,337,1,68.03
17250.0,170,1,162.65
17251.0,271,3,812.43
17252.0,25,2,353.86
17254.0,310,1,198.29
17255.0,208,3,613.18
17256.0,16,5,498.93
17257.0,345,2,192.73
17258.0,305,2,417.3
17259.0,57,6,1889.34
17260.0,320,1,120.95
17261.0,418,1,230.44
17262.0,136,10,2459.62
17263.0,117,1,63.44
17264.0,333,1,279.59
17265.0,47,2,562.9
17266.0,56,3,320.15
17267.0,36,2,317.62
17268.0,16,11,1733.89
17269.0,294,1,537.46
17270.0,378,2,604.4
17271.0,645,1,210.39
17272.0,108,2,1409.44
17273.0,333,1,141.12
17274.0,304,1,465.4
17275.0,292,1,114.52
17276.0,311,1,508.39
17277.0,136,2,1065.35
17278.0,150,2,271.24
17280.0,347,1,118.86
17281.0,283,6,797.85
17282.0,39,5,2339.66
17283.0,287,1,188.46
17284.0,29,7,2634.72
17285.0,537,2,428.34
17286.0,309,2,241.56
17287.0,52,19,3750.26
17288.0,116,9,1743.95
17289.0,89,7,1302.34
17290.0,290,6,976.2
17291.0,217,1,550.8
17292.0,381,2,271.75
17293.0,28,13,2766.15
17294.0,578,2,467.79
17296.0,639,1,338.13
17298.0,10,5,957.56
17299.0,9,4,615.16
17300.0,299,2,393.64
17301.0,533,1,132.8
17302.0,31,3,661.61
17303.0,270,1,250.04
17304.0,443,1,111.5
17305.0,557,1,2135.46
17306.0,8,17,7851.1
17307.0,304,11,3999.89
17308.0,302,2,4511.76
17309.0,4,3,330.59
17310.0,296,2,1025.1
17311.0,225,5,2738.17
17312.0,47,3,644.3
17314.0,57,14,3883.43
17315.0,9,35,7727.38
17316.0,329,1,124.45
17318.0,634,1,164.28
17319.0,578,1,29.1
17320.0,9,6,2895.77
17321.0,303,4,1040.32
17322.0,285,5,922.59
17323.0,33,9,1181.77
17324.0,240,10,2013.87
17325.0,189,3,609.57
17326.0,317,2,321.95
17327.0,318,2,152.35
17328.0,582,1,104.7
17329.0,224,4,724.68
17330.0,453,2,59.9
17331.0,32,1,175.2
17332.0,437,5,838.27
17334.0,211,3,635.15
17335.0,292,2,508.0
17336.0,381,1,81.12
17337.0,60,4,2027.87
17338.0,23,16,10705.66
17339.0,3,3,362.36
17340.0,29,14,17645.18
17341.0,65,5,1889.83
17342.0,288,4,1227.54
17343.0,264,6,1259.94
17344.0,637,1,307.54
17345.0,2,9,1351.07
17346.0,12,19,3912.65
17348.0,206,5,1477.04
17349.0,88,5,852.25
17350.0,303,3,619.97
17351.0,78,11,1828.38
17352.0,605,1,36.25
17353.0,38,4,3242.0
17354.0,337,3,1750.4
17355.0,295,1,285.11
17356.0,220,5,946.47
17358.0,212,5,866.05
17359.0,557,1,156.6
17360.0,93,4,976.54
17361.0,95,4,656.36
17362.0,148,7,1024.04
17363.0,304,3,940.86
17364.0,46,23,10223.05
17365.0,78,12,5794.43
17366.0,341,2,1096.24
17367.0,147,1,168.4
17368.0,2,12,2549.14
17369.0,364,1,979.2
17370.0,1,2,228.06
17371.0,270,4,336.29
17372.0,75,26,4096.01
17373.0,43,5,807.88
17374.0,127,3,727.11
17375.0,108,4,660.55
17376.0,220,3,356.29
17377.0,35,67,16263.87
17378.0,283,1,10.95
17380.0,343,3,645.0
17381.0,8,33,37988.41
17382.0,344,7,836.88
17383.0,362,1,110.7
17384.0,128,2,398.8
17386.0,8,6,1823.69
17388.0,40,10,2385.04
17389.0,4,52,34895.08
17390.0,329,1,149.3
17391.0,72,2,508.8
17392.0,215,3,626.56
17393.0,319,2,381.15
17394.0,128,1,203.87
17395.0,417,1,97.5
17396.0,57,12,6278.1
17397.0,325,1,536.77
17398.0,23,3,653.38
17400.0,35,8,4677.05
17401.0,450,1,114.85
17402.0,10,18,4194.78
17403.0,359,1,118.95
17404.0,32,18,36878.6
17405.0,59,1,393.31
17406.0,242,13,4905.05
17407.0,320,1,552.9
17408.0,72,3,316.09
17409.0,93,10,7793.51
17410.0,5,2,419.55
17411.0,170,3,932.02
17412.0,105,13,3869.28
17413.0,313,2,560.14
17414.0,93,5,2069.52
17416.0,18,20,15699.52
17417.0,457,1,164.18
17418.0,232,2,373.99
17419.0,52,14,4933.95
17420.0,80,5,877.11
17421.0,295,3,1059.41
17422.0,2,10,3314.36
17423.0,126,2,869.96
17426.0,0,11,7321.1
17428.0,19,37,25224.0
17429.0,37,5,1357.46
17430.0,274,3,582.01
17431.0,222,1,403.3
17432.0,294,7,1385.63
17433.0,294,1,266.8
17435.0,320,1,331.35
17436.0,135,4,440.16
17437.0,438,1,373.17
17438.0,162,5,1422.77
17439.0,564,1,325.74
17440.0,65,4,323.58
17441.0,641,1,293.35
17442.0,2,14,4293.43
17443.0,128,1,534.24
17444.0,56,3,2940.04
17446.0,85,2,120.9
17448.0,406,46,14556.97
17449.0,3,10,3927.84
17450.0,4,28,138883.84
17451.0,14,1,346.01
17454.0,101,10,1547.94
17455.0,112,1,131.7
17456.0,274,2,1225.42
17457.0,35,14,5984.81
17458.0,290,1,213.08
17460.0,3,16,2228.27
17462.0,193,1,463.41
17463.0,85,5,1907.14
17464.0,67,3,1000.94
17465.0,334,7,2542.79
17467.0,304,1,102.6
17468.0,284,1,57.8
17469.0,17,15,4230.55
17470.0,36,10,2496.27
17471.0,383,1,321.65
17472.0,100,4,935.1
17473.0,317,2,607.0
17474.0,508,1,1047.0
17476.0,304,2,489.86
17477.0,521,2,1144.3
17478.0,317,2,1272.8
17479.0,541,1,389.26
17480.0,353,1,390.21
17481.0,2,1,260.63
17482.0,396,2,778.19
17483.0,43,3,452.43
17484.0,485,2,209.57
17486.0,170,1,396.87
17487.0,637,1,160.55
17488.0,550,1,336.5
17489.0,121,1,208.56
17490.0,85,3,963.38
17491.0,4,13,4540.31
17492.0,157,3,1122.42
17493.0,294,1,100.91
17494.0,410,1,54.7
17495.0,299,1,309.16
17496.0,267,4,1412.89
17497.0,299,2,287.25
17499.0,198,2,1341.39
17501.0,129,2,288.6
17504.0,115,18,9565.12
17505.0,70,5,2435.48
17507.0,170,2,605.58
17508.0,189,8,4579.23
17510.0,329,1,206.08
17511.0,2,50,143916.92
17512.0,30,16,4434.73
17513.0,317,2,645.6
17514.0,37,2,542.83
17515.0,115,8,1549.81
17516.0,28,5,798.32
17517.0,217,1,153.94
17518.0,334,2,329.42
17519.0,42,14,4753.45
17521.0,108,3,714.41
17522.0,47,4,912.25
17524.0,270,3,539.14
17525.0,268,3,1161.9
17526.0,199,11,3842.94
17527.0,18,2,606.62
17529.0,519,2,1240.25
17530.0,115,8,2124.37
17531.0,99,3,1266.82
17532.0,294,1,65.34
17533.0,343,1,34.8
17534.0,360,4,1445.47
17535.0,189,1,164.4
17536.0,86,3,364.83
17537.0,212,1,630.7
17539.0,526,4,1226.57
17540.0,225,5,1280.5
17541.0,418,1,124.46
17542.0,178,3,341.7
17543.0,458,1,120.05
17544.0,299,3,960.69
17545.0,299,3,802.58
17547.0,284,2,727.85
17548.0,142,4,731.26
17550.0,106,9,2547.64
17551.0,268,1,306.84
17552.0,281,10,2453.4
17553.0,38,4,3757.6
17554.0,31,2,1249.89
17555.0,243,4,769.93
17556.0,114,2,300.67
17557.0,641,1,34.0
17558.0,302,1,259.17
17559.0,421,1,167.62
17560.0,3,8,1895.8
17561.0,299,3,554.72
17562.0,18,4,661.1
17563.0,487,2,392.38
17565.0,495,1,131.83
17567.0,1,7,3950.0
17568.0,542,1,382.79
17569.0,241,1,344.14
17570.0,290,1,100.0
17571.0,54,4,766.44
17572.0,8,9,692.26
17573.0,2,1,174.71
17574.0,151,1,185.65
17575.0,576,1,171.7
17576.0,8,36,7741.08
17577.0,554,2,348.75
17578.0,127,7,1047.33
17579.0,46,3,575.24
17580.0,161,5,545.27
17581.0,18,35,14235.0
17582.0,145,5,1450.7
17583.0,469,1,135.95
17584.0,36,5,4816.57
17585.0,18,7,2093.3
17586.0,528,1,167.4
17587.0,537,1,181.66
17588.0,9,7,2939.55
17589.0,60,17,13488.77
17591.0,31,7,2413.87
17592.0,647,1,148.3
17593.0,0,10,7417.6
17594.0,163,3,1819.7
17596.0,45,10,3831.47
17597.0,122,5,3484.09
17598.0,290,1,409.98
17599.0,386,1,52.05
17601.0,148,2,421.48
17602.0,33,10,3257.71
17603.0,526,3,1398.76
17604.0,126,6,945.93
17605.0,499,1,160.75
17606.0,646,1,87.3
17607.0,285,1,333.81
17608.0,358,2,305.11
17609.0,211,8,1319.81
17610.0,449,5,1529.49
17611.0,32,22,7112.01
17612.0,4,17,5029.35
17613.0,26,9,2991.29
17615.0,39,6,733.2
17616.0,82,4,1060.8
17617.0,467,1,395.33
17618.0,157,10,3768.44
17619.0,221,1,218.52
17621.0,221,5,2697.0
17622.0,506,2,1130.21
17623.0,318,6,1856.62
17624.0,127,3,1125.45
17625.0,49,6,5255.58
17626.0,511,1,254.0
17627.0,387,1,296.36
17629.0,29,7,1439.78
17630.0,78,2,503.6
17631.0,46,6,886.66
17633.0,12,5,1381.16
17634.0,1,7,2080.45
17635.0,333,3,1265.58
17637.0,24,1,338.95
17638.0,556,2,842.4
17639.0,185,6,615.17
17640.0,288,5,2547.28
17642.0,28,5,1824.49
17643.0,282,2,541.25
17644.0,29,16,4758.59
17646.0,128,12,4149.79
17647.0,578,2,198.6
17648.0,101,4,1526.26
17649.0,47,3,1578.89
17651.0,64,10,2906.53
17652.0,53,6,2713.57
17653.0,8,2,343.34
17654.0,186,1,117.55
17655.0,25,7,2916.87
17656.0,15,3,927.65
17657.0,339,1,126.0
17658.0,120,1,317.6
17659.0,9,11,2488.36
17660.0,50,2,359.47
17662.0,570,2,412.92
17663.0,63,14,4389.45
17664.0,121,3,887.78
17665.0,402,1,563.1
17666.0,386,3,1319.64
17667.0,70,8,3646.2
17669.0,31,8,5168.85
17670.0,136,1,205.7
17671.0,66,4,1929.18
17672.0,218,6,3778.3
17673.0,71,11,3814.23
17674.0,277,1,601.32
17675.0,10,62,31959.51
17676.0,18,8,2109.0
17677.0,9,44,32014.03
17678.0,172,2,599.76
17679.0,430,5,1585.5
17680.0,292,2,313.05
17681.0,506,5,731.2
17682.0,24,10,3881.8
17683.0,294,3,819.01
17685.0,175,10,4264.36
17686.0,29,7,7146.7
17687.0,329,1,432.68
17688.0,302,1,304.2
17689.0,297,2,317.08
17690.0,10,16,6216.83
17691.0,267,4,780.05
17692.0,36,12,2975.8
17693.0,46,1,200.47
17694.0,50,3,1695.97
17695.0,40,5,1746.04
17696.0,17,26,7309.47
17697.0,145,1,338.95
17698.0,169,1,154.95
17699.0,385,2,442.0
17700.0,3,13,5827.16
17701.0,161,1,417.95
17702.0,17,5,2658.44
17703.0,18,3,787.06
17704.0,77,2,885.19
17705.0,15,8,1228.38
17706.0,9,26,18272.99
17707.0,94,8,609.3
17708.0,96,4,887.93
17709.0,78,5,671.01
17710.0,332,1,293.5
17711.0,198,1,220.53
17713.0,291,4,1198.09
17714.0,229,5,1410.18
17715.0,109,2,489.6
17716.0,3,20,14437.64
17717.0,330,1,376.92
17718.0,141,2,439.18
17719.0,15,12,4477.4
17720.0,22,9,2460.57
17721.0,568,1,307.21
17722.0,5,5,4430.36
17723.0,36,7,3378.4
17724.0,47,1,373.1
17725.0,9,8,2507.12
17726.0,304,7,1092.06
17728.0,313,2,1362.75
17729.0,505,1,438.65
17730.0,15,15,5531.09
17731.0,37,5,1432.62
17732.0,281,8,2470.39
17733.0,170,1,216.95
17734.0,45,5,1281.9
17735.0,2,23,15226.15
17736.0,22,1,307.49
17738.0,57,12,3876.0
17739.0,105,14,6010.01
17740.0,298,6,426.9
17741.0,315,2,101.1
17742.0,22,11,2098.48
17743.0,357,1,229.2
17744.0,159,5,1615.7
17745.0,386,2,600.34
17746.0,149,4,904.18
17747.0,21,1,71.4
17748.0,436,1,358.15
17749.0,87,3,1026.18
17750.0,8,5,1271.46
17751.0,330,1,157.86
17752.0,268,1,80.64
17753.0,373,4,390.56
17754.0,51,10,3380.33
17756.0,284,3,733.7
17757.0,23,46,7137.61
17758.0,61,8,2992.03
17759.0,78,4,609.07
17760.0,282,5,803.88
17762.0,365,1,129.75
17763.0,172,4,86.15
17764.0,120,4,1066.79
17765.0,67,4,530.8
17766.0,290,2,299.61
17767.0,319,1,141.85
17768.0,75,5,1647.66
17769.0,47,11,4933.83
17770.0,107,5,1143.27
17771.0,232,3,257.4
17772.0,301,1,202.0
17773.0,423,2,585.27
17774.0,5,9,3328.05
17775.0,163,1,56.4
17776.0,295,2,338.56
17777.0,9,1,194.7
17778.0,570,1,197.7
17779.0,52,1,323.09
17780.0,576,3,352.91
17781.0,68,2,188.02
17782.0,291,2,679.02
17783.0,156,2,208.85
17784.0,459,1,112.86
17785.0,354,2,271.44
17786.0,226,1,114.85
17787.0,61,4,2601.47
17788.0,38,1,16.7
17789.0,190,2,397.15
17790.0,29,18,2181.57
17792.0,376,2,370.05
17794.0,595,2,147.3
17795.0,88,2,350.39
17796.0,222,6,1286.09
17797.0,91,6,1477.85
17798.0,490,1,183.09
17799.0,8,19,5817.71
17800.0,0,7,916.6
17801.0,360,3,798.33
17802.0,89,9,4400.5
17803.0,301,1,184.66
17804.0,285,3,385.23
17805.0,519,1,414.72
17807.0,304,3,437.87
17808.0,457,4,262.64
17809.0,38,16,8782.19
17810.0,577,2,374.81
17811.0,1,32,6636.23
17812.0,277,4,651.28
17814.0,284,2,1617.32
17815.0,302,1,591.96
17816.0,178,4,97.07
17817.0,186,5,689.87
17818.0,646,1,130.18
17819.0,91,11,6376.12
17820.0,283,1,183.56
17821.0,315,1,334.62
17822.0,329,5,2188.5
17823.0,330,2,494.25
17825.0,507,4,731.96
17826.0,283,1,134.59
17827.0,151,5,1976.4
17828.0,18,3,1076.66
17829.0,207,5,4756.74
17830.0,170,2,287.65
17833.0,632,1,342.36
17834.0,323,2,730.47
17837.0,57,3,376.51
17838.0,201,11,5631.3
17840.0,352,1,185.72
17841.0,0,168,53394.36
17842.0,511,1,430.69
17843.0,212,2,326.23
17844.0,15,1,51.56
17845.0,464,4,598.19
17847.0,424,2,129.69
17848.0,37,29,3571.3
17849.0,127,8,1063.76
17850.0,281,155,56600.08
17851.0,331,6,1563.34
17852.0,297,3,548.87
17853.0,316,3,1608.19
17854.0,94,6,1071.45
17855.0,281,1,417.94
17856.0,142,3,1142.63
17857.0,7,15,16057.72
17858.0,25,27,11298.24
17859.0,213,1,148.21
17860.0,277,4,1015.54
17861.0,45,15,4328.46
17862.0,232,4,1279.09
17863.0,54,10,4370.48
17864.0,184,3,535.23
17865.0,16,38,22865.41
17866.0,51,3,1134.95
17867.0,52,13,1381.66
17868.0,295,1,234.65
17869.0,16,7,1036.16
17870.0,0,8,1963.77
17871.0,113,5,1118.99
17872.0,290,1,235.87
17873.0,93,17,6243.84
17874.0,94,6,683.46
17875.0,597,1,167.1
17876.0,308,3,3424.02
17877.0,79,1,237.61
17878.0,304,2,1032.88
17879.0,82,1,178.52
17880.0,273,3,824.92
17881.0,213,1,133.35
17882.0,288,2,313.46
17883.0,155,4,443.43
17884.0,220,19,2958.28
17886.0,119,5,1105.03
17887.0,38,1,111.35
17888.0,70,21,1401.44
17889.0,121,7,774.87
17890.0,231,2,602.09
17891.0,71,1,203.86
17892.0,64,1,142.1
17893.0,134,1,112.25
17894.0,5,17,2330.32
17897.0,81,9,2585.0
17898.0,116,3,246.96
17899.0,68,1,155.8
17900.0,99,2,112.2
17901.0,430,2,149.7
17902.0,455,1,216.4
17903.0,303,1,381.09
17905.0,65,12,2202.27
17906.0,156,1,72.9
17907.0,549,1,291.76
17908.0,282,5,1411.54
17909.0,646,1,132.55
17910.0,635,1,261.7
17912.0,219,6,375.5
17913.0,264,13,3286.09
17915.0,460,1,242.13
17916.0,537,2,43.87
17917.0,165,2,230.46
17918.0,409,3,396.39
17919.0,347,1,536.28
17920.0,14,46,22719.18
17921.0,57,9,2198.74
17922.0,452,1,170.4
17923.0,191,3,497.0
17924.0,210,3,1076.4
17925.0,281,1,488.16
17926.0,42,5,1035.49
17927.0,630,1,294.0
17928.0,155,2,206.96
17929.0,21,11,2946.1
17930.0,71,10,3228.88
17931.0,43,14,3437.29
17932.0,82,2,934.51
17933.0,541,1,114.69
17934.0,315,1,344.9
17935.0,47,7,686.14
17937.0,23,5,3614.52
17938.0,329,1,144.29
17939.0,68,1,99.14
17940.0,17,15,30201.19
17941.0,39,4,1433.28
17944.0,332,1,75.41
17945.0,605,3,360.35
17946.0,142,2,149.58
17948.0,56,1,358.56
17949.0,2,106,108326.8
17950.0,274,6,1213.78
17951.0,267,3,1037.04
17952.0,287,4,819.61
17953.0,449,1,160.82
17954.0,32,17,3523.54
17955.0,107,6,949.9
17956.0,158,1,12.75
17958.0,25,2,973.88
17959.0,501,1,140.75
17960.0,80,3,135.08
17961.0,32,92,2878.72
17962.0,51,4,687.42
17963.0,380,4,651.51
17964.0,281,1,523.52
17965.0,0,27,6889.45
17966.0,60,9,1470.42
17967.0,280,2,357.29
17968.0,282,4,888.04
17969.0,75,20,2369.94
17970.0,120,1,582.59
17971.0,457,1,161.94
17972.0,150,1,136.04
17974.0,128,4,1290.04
17975.0,23,22,6496.02
17976.0,281,1,706.38
17977.0,309,1,1277.49
17978.0,274,4,1461.76
17979.0,77,3,504.54
17980.0,74,4,1033.42
17981.0,319,1,239.12
17982.0,589,1,138.18
17983.0,304,1,171.71
17984.0,54,5,1191.27
17987.0,94,5,1003.64
17988.0,26,12,434.42
17989.0,288,1,228.83
17990.0,145,6,1527.61
17991.0,134,3,320.55
17992.0,298,1,254.13
17993.0,526,1,235.19
17994.0,30,11,2313.32
17995.0,190,3,495.48
17996.0,288,3,482.33
17997.0,1,6,1719.96
17998.0,289,3,639.24
17999.0,275,2,539.18
18000.0,473,1,124.25
18001.0,358,4,536.61
18002.0,284,4,249.92
18003.0,285,1,358.61
18004.0,271,1,169.47
18006.0,290,3,553.18
18007.0,301,1,220.32
18008.0,112,21,19736.35
18009.0,144,8,2155.83
18010.0,165,1,174.8
18011.0,282,2,527.03
18012.0,632,1,115.3
18013.0,64,2,187.29
18016.0,95,5,965.66
18017.0,78,3,509.0
18018.0,17,4,297.99
18020.0,452,1,190.48
18021.0,418,2,227.06
18022.0,294,4,983.68
18024.0,61,2,389.78
18025.0,288,6,1177.72
18026.0,409,2,2074.07
18027.0,7,1,115.31
18028.0,492,1,192.05
18029.0,551,1,433.77
18031.0,287,1,462.1
18032.0,243,1,73.5
18034.0,284,1,370.82
18035.0,294,2,546.34
18036.0,14,10,1412.56
18037.0,63,15,167.42
18038.0,465,1,149.41
18039.0,283,4,579.17
18040.0,154,1,239.0
18041.0,12,33,7653.12
18042.0,450,1,116.1
18043.0,115,2,768.27
18044.0,75,15,2522.54
18046.0,558,1,189.63
18047.0,290,2,342.69
18048.0,112,3,401.73
18049.0,346,2,556.52
18050.0,268,2,412.06
18051.0,543,7,2282.28
18052.0,473,1,10877.18
18053.0,434,2,271.05
18054.0,301,1,176.5
18055.0,37,11,8084.24
18056.0,197,2,554.6
18057.0,302,3,1203.56
18058.0,450,2,603.9
18060.0,317,2,1185.46
18061.0,16,26,6163.07
18062.0,82,6,1632.67
18063.0,299,2,186.6
18064.0,42,11,4495.03
18065.0,92,23,4885.95
18066.0,295,2,1122.4
18068.0,198,1,101.7
18069.0,89,9,3497.76
18070.0,578,1,314.1
18071.0,166,6,1428.63
18072.0,94,1,247.44
18073.0,23,12,3877.52
18074.0,282,2,1509.04
18075.0,15,18,5129.29
18076.0,289,1,151.49
18077.0,12,14,3376.49
18078.0,126,4,844.6
18079.0,35,3,2796.96
18080.0,151,1,841.5
18081.0,21,2,208.05
18083.0,306,1,470.73
18084.0,292,2,722.45
18085.0,239,4,1645.75
18086.0,183,1,101.34
18087.0,7,17,14761.52
18089.0,355,1,428.45
18090.0,330,1,349.4
18091.0,502,1,360.85
18092.0,28,15,12962.66
18093.0,2,8,4452.71
18094.0,45,11,5776.52
18095.0,221,5,2303.09
18096.0,351,3,894.13
18097.0,35,10,3976.92
18098.0,305,1,550.84
18099.0,36,1,168.31
18100.0,459,1,451.56
18101.0,52,4,515.74
18102.0,7,112,484615.1
18103.0,458,1,105.8
18106.0,238,6,1461.46
18107.0,351,1,167.13
18108.0,163,3,848.81
18109.0,0,30,6692.11
18110.0,320,1,199.13
18111.0,498,1,405.85
18112.0,75,3,619.91
18113.0,277,1,152.64
18114.0,199,1,220.1
18115.0,606,1,9.7
18116.0,143,12,1990.74
18118.0,0,22,5321.09
18119.0,276,1,362.24
18120.0,123,1,111.15
18121.0,58,2,673.1
18122.0,59,1,119.19
18123.0,422,1,95.15
18124.0,381,1,111.53
18125.0,110,3,945.14
18127.0,42,2,352.4
18128.0,446,1,420.04
18129.0,152,1,112.55
18131.0,540,1,222.96
18132.0,413,1,226.9
18133.0,121,1,931.5
18134.0,507,2,445.0
18135.0,99,6,677.53
18136.0,120,4,1447.88
18137.0,460,2,145.99
18138.0,204,1,152.65
18140.0,382,1,536.41
18141.0,310,2,882.47
18142.0,66,2,1019.52
18143.0,25,2,1000.16
18144.0,18,16,4334.8
18145.0,113,9,3780.02
18146.0,49,2,160.35
18147.0,17,1,98.88
18148.0,555,1,114.1
18149.0,124,6,1562.31
18150.0,49,2,413.28
18151.0,43,6,1879.44
18152.0,555,1,426.69
18153.0,568,1,246.22
18154.0,297,3,533.41
18155.0,79,2,266.56
18156.0,278,1,412.46
18157.0,480,1,215.35
18159.0,210,1,530.15
18160.0,109,2,684.37
18161.0,49,4,955.67
18162.0,641,1,379.16
18163.0,493,1,728.84
18165.0,86,1,302.46
18166.0,532,1,175.5
18167.0,14,1,498.48
18168.0,85,16,3770.27
18170.0,21,8,2553.2
18171.0,8,8,2200.31
18172.0,8,43,15553.44
18173.0,108,4,2318.36
18174.0,512,1,58.5
18175.0,584,1,176.1
18176.0,267,1,476.35
18177.0,66,8,1913.27
18178.0,37,11,6103.74
18179.0,161,6,1857.54
18180.0,45,2,601.85
18181.0,309,4,823.14
18182.0,372,1,291.13
18183.0,136,2,632.07
18185.0,158,1,304.25
18186.0,631,1,329.58
18187.0,540,1,724.89
18188.0,199,4,1706.15
18189.0,176,2,946.59
18190.0,101,5,745.62
18191.0,170,2,529.4
18193.0,74,3,1207.35
18194.0,347,5,3188.2
18195.0,296,1,101.16
18196.0,4,4,1464.31
18197.0,484,1,230.1
18198.0,9,14,4427.39
